antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'meal_type=Dinner'}),frozenset({'fat_g_cat=medium'}),0.2465,0.3335,0.084,0.34077079107505076,1.0218014724889077,1.0,0.0017922499999999952,1.011029230769231,0.028316270104591194,0.1693548387096774,0.010908913841036372,0.29632242702178324
frozenset({'fat_g_cat=medium'}),frozenset({'meal_type=Dinner'}),0.3335,0.2465,0.084,0.2518740629685157,1.0218014724889075,1.0,0.0017922499999999952,1.0071833667334669,0.03201246740256484,0.1693548387096774,0.007132133999357299,0.29632242702178324
frozenset({'fiber_g_cat=high'}),frozenset({'meal_type=Dinner'}),0.3335,0.2465,0.084,0.2518740629685157,1.0218014724889075,1.0,0.0017922499999999952,1.0071833667334669,0.03201246740256484,0.1693548387096774,0.007132133999357299,0.29632242702178324
frozenset({'carbs_g_cat=medium'}),frozenset({'diet_type=Vegetarian'}),0.3325,0.162,0.055,0.16541353383458646,1.021071196509793,1.0,0.0011349999999999971,1.00409009009009,0.030915900578821848,0.12514220705346984,0.0040734293968812075,0.25245985333704635
frozenset({'diet_type=Vegetarian'}),frozenset({'carbs_g_cat=medium'}),0.162,0.3325,0.055,0.3395061728395062,1.021071196509793,1.0,0.0011349999999999971,1.010607476635514,0.024625732262963704,0.12514220705346984,0.010496139085402494,0.25245985333704635
frozenset({'cooking_method=Boiled'}),frozenset({'protein_g_cat=high'}),0.153,0.333,0.052,0.33986928104575165,1.0206284716088638,1.0,0.0010509999999999964,1.0104059405940595,0.023862501135228326,0.11981566820276497,0.010298772182536175,0.2480127186009539
frozenset({'protein_g_cat=high'}),frozenset({'cooking_method=Boiled'}),0.333,0.153,0.052,0.15615615615615613,1.0206284716088636,1.0,0.0010509999999999964,1.0037402135231317,0.030302156614000587,0.11981566820276497,0.003726276453549158,0.2480127186009539
frozenset({'fiber_g_cat=low'}),frozenset({'diet_type=Vegan'}),0.338,0.1725,0.0595,0.17603550295857986,1.0204956693251008,1.0,0.0011949999999999947,1.004290843806104,0.03033841935565754,0.1319290465631929,0.004272511128193206,0.26048151959523197
frozenset({'diet_type=Vegan'}),frozenset({'fiber_g_cat=low'}),0.1725,0.338,0.0595,0.34492753623188405,1.0204956693251006,1.0,0.0011949999999999947,1.0105752212389378,0.024270735484526032,0.1319290465631929,0.010464556241516654,0.26048151959523197
frozenset({'fiber_g_cat=high'}),frozenset({'calories_cat=low'}),0.3335,0.3335,0.1135,0.3403298350824588,1.020479265614569,1.0,0.002277749999999995,1.0103534090909092,0.030109950395087695,0.2050587172538392,0.010247314452301228,0.3403298350824588
frozenset({'fat_g_cat=medium'}),frozenset({'carbs_g_cat=high'}),0.3335,0.3335,0.1135,0.3403298350824588,1.020479265614569,1.0,0.002277749999999995,1.0103534090909092,0.030109950395087695,0.2050587172538392,0.010247314452301228,0.3403298350824588
frozenset({'carbs_g_cat=high'}),frozenset({'fat_g_cat=medium'}),0.3335,0.3335,0.1135,0.3403298350824588,1.020479265614569,1.0,0.002277749999999995,1.0103534090909092,0.030109950395087695,0.2050587172538392,0.010247314452301228,0.3403298350824588
frozenset({'calories_cat=low'}),frozenset({'fiber_g_cat=high'}),0.3335,0.3335,0.1135,0.3403298350824588,1.020479265614569,1.0,0.002277749999999995,1.0103534090909092,0.030109950395087695,0.2050587172538392,0.010247314452301228,0.3403298350824588
frozenset({'cooking_method=Fried'}),frozenset({'calories_cat=high'}),0.1575,0.333,0.0535,0.3396825396825397,1.0200676867343534,1.0,0.0010524999999999979,1.0101201923076923,0.023350619817521238,0.12242562929061783,0.010018800123747644,0.2501716001716002
frozenset({'calories_cat=high'}),frozenset({'cooking_method=Fried'}),0.333,0.1575,0.0535,0.16066066066066065,1.0200676867343532,1.0,0.0010524999999999979,1.0037656529516994,0.02949459849514489,0.12242562929061783,0.0037515260067188688,0.2501716001716002
frozenset({'fat_g_cat=low'}),frozenset({'protein_g_cat=medium'}),0.3335,0.3325,0.113,0.33883058470764615,1.019039352504199,1.0,0.002111249999999995,1.0095748299319727,0.02803245059052367,0.2043399638336347,0.009484022033926797,0.3393401043838983
frozenset({'protein_g_cat=medium'}),frozenset({'fat_g_cat=low'}),0.3325,0.3335,0.113,0.33984962406015035,1.019039352504199,1.0,0.002111249999999995,1.0096184510250568,0.027990454409863714,0.2043399638336347,0.00952681779467416,0.3393401043838983
frozenset({'sodium_mg_cat=medium'}),frozenset({'meal_type=Snack'}),0.3325,0.245,0.083,0.24962406015037594,1.0188737148994937,1.0,0.0015374999999999972,1.0061623246492986,0.027751455259239152,0.16784630940343784,0.006124582980630394,0.2941997851772288
frozenset({'meal_type=Snack'}),frozenset({'sodium_mg_cat=medium'}),0.245,0.3325,0.083,0.33877551020408164,1.0188737148994935,1.0,0.0015374999999999972,1.0094907407407407,0.02453522700071806,0.16784630940343784,0.009401513414354494,0.2941997851772288
frozenset({'carbs_g_cat=medium'}),frozenset({'fiber_g_cat=low'}),0.3325,0.338,0.1145,0.3443609022556391,1.0188192374427192,1.0,0.002114999999999992,1.0097018348623852,0.02767283254011078,0.20593525179856115,0.009608613679213094,0.3415591493526716
frozenset({'fiber_g_cat=low'}),frozenset({'carbs_g_cat=medium'}),0.338,0.3325,0.1145,0.33875739644970415,1.0188192374427192,1.0,0.002114999999999992,1.0094630872483221,0.027902742780247656,0.20593525179856115,0.009374376703676605,0.3415591493526716
frozenset({'sugar_g_cat=low'}),frozenset({'meal_type=Breakfast'}),0.335,0.252,0.086,0.25671641791044775,1.0187159440890783,1.0,0.0015799999999999842,1.0063453815261043,0.027627207553767866,0.1716566866267465,0.006305371538031746,0.29899312959014446
frozenset({'meal_type=Breakfast'}),frozenset({'sugar_g_cat=low'}),0.252,0.335,0.086,0.3412698412698412,1.0187159440890783,1.0,0.0015799999999999842,1.0095180722891566,0.024561621688844428,0.1716566866267465,0.009428332736603312,0.29899312959014446
frozenset({'diet_type=Low-Carb'}),frozenset({'sodium_mg_cat=low'}),0.169,0.334,0.0575,0.34023668639053256,1.0186727137441094,1.0,0.0010539999999999924,1.0094529147982063,0.022058284936953748,0.12906846240179573,0.009364393979778592,0.2561961875066435
frozenset({'sodium_mg_cat=low'}),frozenset({'diet_type=Low-Carb'}),0.334,0.169,0.0575,0.1721556886227545,1.0186727137441094,1.0,0.0010539999999999924,1.0038119349005423,0.027523175349262113,0.12906846240179573,0.0037974592331582154,0.2561961875066435
frozenset({'cooking_method=Fried'}),frozenset({'sodium_mg_cat=high'}),0.1575,0.3335,0.0535,0.3396825396825397,1.0185383498726828,1.0,0.0009737499999999955,1.0093629807692308,0.021603483180343223,0.12228571428571429,0.009276128555948504,0.25005116489374357
frozenset({'sodium_mg_cat=high'}),frozenset({'cooking_method=Fried'}),0.3335,0.1575,0.0535,0.1604197901049475,1.0185383498726825,1.0,0.0009737499999999955,1.0034776785714286,0.027308228926390354,0.12228571428571429,0.00346562623732641,0.25005116489374357
frozenset({'diet_type=Balanced'}),frozenset({'sugar_g_cat=medium'}),0.176,0.332,0.0595,0.3380681818181818,1.018277656078861,1.0,0.0010679999999999995,1.0091673819742488,0.021783470669821316,0.1326644370122631,0.009084104518236238,0.25864252464403065
frozenset({'sugar_g_cat=medium'}),frozenset({'diet_type=Balanced'}),0.332,0.176,0.0595,0.1792168674698795,1.018277656078861,1.0,0.0010679999999999995,1.003919266055046,0.026870628490917314,0.1326644370122631,0.0039039653760673644,0.25864252464403065
frozenset({'sodium_mg_cat=high'}),frozenset({'cholesterol_mg_cat=high'}),0.3335,0.33,0.112,0.335832083958021,1.0176729816909726,1.0,0.0019449999999999884,1.0087810383747178,0.026055621048119017,0.20308250226654578,0.00870460292241938,0.3376130116759802
frozenset({'cholesterol_mg_cat=high'}),frozenset({'sodium_mg_cat=high'}),0.33,0.3335,0.112,0.33939393939393936,1.0176729816909726,1.0,0.0019449999999999884,1.0089220183486238,0.025919509594882578,0.20308250226654578,0.00884311987087673,0.3376130116759802
frozenset({'calories_cat=high'}),frozenset({'fiber_g_cat=high'}),0.333,0.3335,0.113,0.33933933933933935,1.0175092633863247,1.0,0.001944499999999988,1.0088386363636364,0.025799047378965222,0.20415537488708216,0.008761199308836209,0.33908496202349275
frozenset({'fiber_g_cat=high'}),frozenset({'calories_cat=high'}),0.3335,0.333,0.113,0.33883058470764615,1.0175092633863247,1.0,0.001944499999999988,1.0088185941043084,0.025818401503030462,0.20415537488708216,0.008741506308315047,0.33908496202349275
frozenset({'fiber_g_cat=low'}),frozenset({'sugar_g_cat=high'}),0.338,0.333,0.1145,0.33875739644970415,1.0172894788279403,1.0,0.0019459999999999894,1.0087069351230427,0.025673161915064704,0.20575022461814915,0.008631778785163618,0.341300620146774
frozenset({'sugar_g_cat=high'}),frozenset({'fiber_g_cat=low'}),0.333,0.338,0.1145,0.34384384384384387,1.0172894788279403,1.0,0.0019459999999999894,1.0089061784897024,0.025480709426945775,0.20575022461814915,0.008827558676501274,0.341300620146774
frozenset({'cooking_method=Baked'}),frozenset({'protein_g_cat=low'}),0.147,0.3345,0.05,0.34013605442176875,1.0168491910964685,1.0,0.0008285000000000028,1.0085412371134022,0.019425556858147782,0.11587485515643105,0.008468902211523265,0.2448064427564748
frozenset({'protein_g_cat=low'}),frozenset({'cooking_method=Baked'}),0.3345,0.147,0.05,0.14947683109118087,1.0168491910964685,1.0,0.0008285000000000028,1.0029121265377856,0.024898572501878373,0.11587485515643105,0.0029036706813374926,0.2448064427564748
frozenset({'sugar_g_cat=medium'}),frozenset({'calories_cat=low'}),0.332,0.3335,0.1125,0.338855421686747,1.0160582359422698,1.0,0.001777999999999988,1.0081002277904327,0.023659347970725057,0.2034358047016275,0.008035141315449308,0.3380933780097903
frozenset({'calories_cat=low'}),frozenset({'sugar_g_cat=medium'}),0.3335,0.332,0.1125,0.3373313343328336,1.0160582359422698,1.0,0.001777999999999988,1.008045248868778,0.023712594815370348,0.2034358047016275,0.00798103942040952,0.3380933780097903
frozenset({'protein_g_cat=high'}),frozenset({'sodium_mg_cat=medium'}),0.333,0.3325,0.1125,0.33783783783783783,1.016053647632595,1.0,0.0017774999999999874,1.008061224489796,0.023688155922038812,0.2034358047016275,0.00799676080574953,0.33809185124974594
frozenset({'sodium_mg_cat=medium'}),frozenset({'protein_g_cat=high'}),0.3325,0.333,0.1125,0.3383458646616541,1.016053647632595,1.0,0.0017774999999999874,1.0080795454545455,0.02367041198501856,0.2034358047016275,0.008014789597682306,0.33809185124974594
frozenset({'protein_g_cat=low'}),frozenset({'sodium_mg_cat=medium'}),0.3345,0.3325,0.113,0.33781763826606875,1.0159928970408083,1.0,0.0017787499999999956,1.0080304740406318,0.023653118621304037,0.203971119133574,0.007966499275009342,0.33883363116310955
frozenset({'sodium_mg_cat=medium'}),frozenset({'protein_g_cat=low'}),0.3325,0.3345,0.113,0.33984962406015035,1.015992897040808,1.0,0.0017787499999999956,1.0081036446469247,0.023582247853899382,0.203971119133574,0.008038503471300265,0.33883363116310955
frozenset({'sodium_mg_cat=high'}),frozenset({'calories_cat=low'}),0.3335,0.3335,0.113,0.33883058470764615,1.0159837622418175,1.0,0.0017777499999999946,1.008062358276644,0.02360435241553744,0.203971119133574,0.007997876530601853,0.33883058470764615
frozenset({'calories_cat=low'}),frozenset({'sodium_mg_cat=high'}),0.3335,0.3335,0.113,0.33883058470764615,1.0159837622418175,1.0,0.0017777499999999946,1.008062358276644,0.02360435241553744,0.203971119133574,0.007997876530601853,0.33883058470764615
frozenset({'calories_cat=medium'}),frozenset({'cholesterol_mg_cat=medium'}),0.3335,0.335,0.1135,0.3403298350824588,1.0159099554700262,1.0,0.0017774999999999874,1.0080795454545457,0.02349706369323592,0.2045045045045045,0.008014789597682356,0.33956790261585623
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'calories_cat=medium'}),0.335,0.3335,0.1135,0.33880597014925373,1.0159099554700262,1.0,0.0017774999999999874,1.0080248306997743,0.02355006458878457,0.2045045045045045,0.007960945460245632,0.33956790261585623
frozenset({'protein_g_cat=low'}),frozenset({'sodium_mg_cat=low'}),0.3345,0.334,0.1135,0.3393124065769806,1.0159054089131154,1.0,0.001776999999999987,1.0080407239819003,0.023525751563032493,0.2045045045045045,0.007976586451922773,0.3395663829292088
frozenset({'sodium_mg_cat=low'}),frozenset({'protein_g_cat=low'}),0.334,0.3345,0.1135,0.3398203592814371,1.0159054089131154,1.0,0.001776999999999987,1.0080589569160996,0.02350808958738457,0.2045045045045045,0.007994529348515541,0.3395663829292088
frozenset({'meal_type=Dinner'}),frozenset({'fat_g_cat=low'}),0.2465,0.3335,0.0835,0.3387423935091278,1.01571932086695,1.0,0.0012922499999999948,1.0079279141104294,0.0205388824209576,0.16817724068479353,0.007865556652854926,0.29455860305141546
frozenset({'fat_g_cat=low'}),frozenset({'meal_type=Dinner'}),0.3335,0.2465,0.0835,0.25037481259370314,1.01571932086695,1.0,0.0012922499999999948,1.005169,0.023219876825493705,0.16817724068479353,0.005142418837031383,0.29455860305141546
frozenset({'sugar_g_cat=high'}),frozenset({'fiber_g_cat=medium'}),0.333,0.3285,0.111,0.3333333333333333,1.0147133434804667,1.0,0.001609499999999986,1.0072499999999998,0.021739130434782417,0.2016348773841962,0.007197815835194789,0.3356164383561644
frozenset({'fiber_g_cat=medium'}),frozenset({'sugar_g_cat=high'}),0.3285,0.333,0.111,0.3378995433789954,1.0147133434804667,1.0,0.001609499999999986,1.0074,0.021593447505584323,0.2016348773841962,0.00734564224736941,0.3356164383561644
frozenset({'fiber_g_cat=medium'}),frozenset({'protein_g_cat=low'}),0.3285,0.3345,0.1115,0.3394216133942161,1.0147133434804667,1.0,0.0016167499999999863,1.007450460829493,0.02159344750558433,0.20217588395285585,0.007395361974780009,0.3363774733637747
frozenset({'protein_g_cat=low'}),frozenset({'fiber_g_cat=medium'}),0.3345,0.3285,0.1115,0.3333333333333333,1.0147133434804667,1.0,0.0016167499999999863,1.0072499999999998,0.02178812922614557,0.20217588395285585,0.007197815835194789,0.3363774733637747
frozenset({'sugar_g_cat=medium'}),frozenset({'sodium_mg_cat=medium'}),0.332,0.3325,0.112,0.3373493975903614,1.014584654407102,1.0,0.0016099999999999864,1.0073181818181818,0.02151946107784413,0.2027149321266968,0.007265015116646298,0.3370957514267596
frozenset({'sodium_mg_cat=medium'}),frozenset({'sugar_g_cat=medium'}),0.3325,0.332,0.112,0.3368421052631579,1.014584654407102,1.0,0.0016099999999999864,1.0073015873015871,0.02153558052434439,0.2027149321266968,0.007248660573589626,0.3370957514267596
frozenset({'sugar_g_cat=low'}),frozenset({'cooking_method=Boiled'}),0.335,0.153,0.052,0.15522388059701492,1.0145351673007512,1.0,0.0007449999999999957,1.0026325088339223,0.02154424522845563,0.11926605504587155,0.002625596926818089,0.24754658082138328
frozenset({'cooking_method=Boiled'}),frozenset({'sugar_g_cat=low'}),0.153,0.335,0.052,0.33986928104575165,1.0145351673007512,1.0,0.0007449999999999957,1.0073762376237625,0.016914903278539544,0.11926605504587155,0.007322227136468613,0.24754658082138328
frozenset({'cooking_method=Fried'}),frozenset({'fiber_g_cat=low'}),0.1575,0.338,0.054,0.34285714285714286,1.0143702451394758,1.0,0.0007649999999999949,1.007391304347826,0.016815034619188807,0.12231030577576442,0.007337073802330571,0.2513102282333052
frozenset({'fiber_g_cat=low'}),frozenset({'cooking_method=Fried'}),0.338,0.1575,0.054,0.15976331360946744,1.0143702451394758,1.0,0.0007649999999999949,1.002693661971831,0.021399798590130775,0.12231030577576442,0.0026864256492195107,0.2513102282333052
frozenset({'fiber_g_cat=low'}),frozenset({'meal_type=Dinner'}),0.338,0.2465,0.0845,0.25,1.0141987829614605,1.0,0.0011830000000000035,1.0046666666666668,0.0211480362537765,0.169,0.004644990046449905,0.2963995943204868
frozenset({'meal_type=Dinner'}),frozenset({'fiber_g_cat=low'}),0.2465,0.338,0.0845,0.34279918864097364,1.0141987829614605,1.0,0.0011830000000000035,1.0073024691358023,0.018579960185799653,0.169,0.007249529669144438,0.2963995943204868
frozenset({'calories_cat=medium'}),frozenset({'diet_type=Balanced'}),0.3335,0.176,0.0595,0.17841079460269862,1.0136976966062423,1.0,0.0008039999999999992,1.002934306569343,0.02027397605703945,0.13222222222222219,0.0029257216052167895,0.25823948821044024
frozenset({'diet_type=Balanced'}),frozenset({'calories_cat=medium'}),0.176,0.3335,0.0595,0.3380681818181818,1.0136976966062423,1.0,0.0008039999999999992,1.006901287553648,0.016398792526719407,0.13222222222222219,0.006853986223828664,0.25823948821044024
frozenset({'protein_g_cat=low'}),frozenset({'cooking_method=Roasted'}),0.3345,0.1475,0.05,0.14947683109118087,1.013402244685972,1.0,0.0006612500000000021,1.0023242530755714,0.019872276483846797,0.11574074074074076,0.002318863450065549,0.24422994096931927
frozenset({'cooking_method=Roasted'}),frozenset({'protein_g_cat=low'}),0.1475,0.3345,0.05,0.33898305084745767,1.013402244685972,1.0,0.0006612500000000021,1.0067820512820513,0.015513196480938464,0.11574074074074076,0.006736364909778585,0.24422994096931927
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'fiber_g_cat=medium'}),0.335,0.3285,0.1115,0.3328358208955224,1.013198845952884,1.0,0.0014524999999999955,1.0064988814317675,0.01958933207458101,0.20199275362318844,0.006456918682833014,0.33612871714486925
frozenset({'fiber_g_cat=medium'}),frozenset({'cholesterol_mg_cat=medium'}),0.3285,0.335,0.1115,0.3394216133942161,1.0131988459528838,1.0,0.0014524999999999955,1.0066935483870967,0.019399710840798768,0.20199275362318844,0.006649042698069316,0.33612871714486925
frozenset({'protein_g_cat=low'}),frozenset({'sugar_g_cat=medium'}),0.3345,0.332,0.1125,0.3363228699551569,1.0130206926360148,1.0,0.001445999999999989,1.0065135135135133,0.019313799148509746,0.20306859205776173,0.00647136220831872,0.33758914582095195
frozenset({'sugar_g_cat=medium'}),frozenset({'protein_g_cat=low'}),0.332,0.3345,0.1125,0.338855421686747,1.0130206926360148,1.0,0.001445999999999989,1.0065876993166287,0.01924151696606772,0.20306859205776173,0.006544585554841417,0.33758914582095195
frozenset({'sugar_g_cat=high'}),frozenset({'carbs_g_cat=high'}),0.333,0.3335,0.1125,0.33783783783783783,1.0130070100085091,1.0,0.0014444999999999875,1.0065510204081631,0.019250374812593535,0.20306859205776173,0.006508383852719895,0.3375845860853357
frozenset({'carbs_g_cat=high'}),frozenset({'sugar_g_cat=high'}),0.3335,0.333,0.1125,0.3373313343328336,1.0130070100085091,1.0,0.0014444999999999875,1.0065361990950226,0.019264816204050846,0.20306859205776173,0.006493754621939368,0.3375845860853357
frozenset({'cholesterol_mg_cat=high'}),frozenset({'sodium_mg_cat=medium'}),0.33,0.3325,0.111,0.33636363636363636,1.01161995898838,1.0,0.0012749999999999845,1.0058219178082193,0.017144009681322906,0.2012692656391659,0.005788219271365314,0.3350991114149009
frozenset({'sodium_mg_cat=medium'}),frozenset({'cholesterol_mg_cat=high'}),0.3325,0.33,0.111,0.3338345864661654,1.0116199589883799,1.0,0.0012749999999999845,1.0057562076749433,0.017208219455410255,0.2012692656391659,0.0057232633823363546,0.3350991114149009
frozenset({'sugar_g_cat=medium'}),frozenset({'cholesterol_mg_cat=low'}),0.332,0.335,0.1125,0.338855421686747,1.011508721452976,1.0,0.0012799999999999895,1.0058314350797266,0.01703260146373905,0.20288548241659154,0.0057976265966119735,0.3373381586045675
frozenset({'cholesterol_mg_cat=low'}),frozenset({'sugar_g_cat=medium'}),0.335,0.332,0.1125,0.33582089552238803,1.0115087214529759,1.0,0.0012799999999999895,1.005752808988764,0.017109440267334863,0.20288548241659154,0.005719903476628762,0.3373381586045675
frozenset({'fat_g_cat=medium'}),frozenset({'sugar_g_cat=low'}),0.3335,0.335,0.113,0.33883058470764615,1.0114345812168541,1.0,0.001277499999999987,1.005793650793651,0.016962205153058,0.2034203420342034,0.005760277755858848,0.3380720087717335
frozenset({'sugar_g_cat=low'}),frozenset({'fat_g_cat=medium'}),0.335,0.3335,0.113,0.3373134328358209,1.0114345812168541,1.0,0.001277499999999987,1.0057545045045044,0.0170004657661852,0.2034203420342034,0.005721579648643455,0.3380720087717335
frozenset({'meal_type=Breakfast'}),frozenset({'fat_g_cat=medium'}),0.252,0.3335,0.085,0.3373015873015873,1.0113990623735751,1.0,0.0009580000000000005,1.0057365269461078,0.015067631330607118,0.16983016983016982,0.005703806904106986,0.29608707550986413
frozenset({'fat_g_cat=medium'}),frozenset({'meal_type=Breakfast'}),0.3335,0.252,0.085,0.25487256371814093,1.0113990623735751,1.0,0.0009580000000000005,1.0038551307847083,0.01691010988041129,0.16983016983016982,0.003840325826391618,0.29608707550986413
frozenset({'meal_type=Breakfast'}),frozenset({'calories_cat=medium'}),0.252,0.3335,0.085,0.3373015873015873,1.0113990623735751,1.0,0.0009580000000000005,1.0057365269461078,0.015067631330607118,0.16983016983016982,0.005703806904106986,0.29608707550986413
frozenset({'calories_cat=medium'}),frozenset({'meal_type=Breakfast'}),0.3335,0.252,0.085,0.25487256371814093,1.0113990623735751,1.0,0.0009580000000000005,1.0038551307847083,0.01691010988041129,0.16983016983016982,0.003840325826391618,0.29608707550986413
frozenset({'diet_type=Low-Carb'}),frozenset({'calories_cat=medium'}),0.169,0.3335,0.057,0.33727810650887574,1.0113286551990277,1.0,0.0006384999999999932,1.0057008928571427,0.013479848839909499,0.12794612794612795,0.005668576907540469,0.2540963246187557
frozenset({'calories_cat=medium'}),frozenset({'diet_type=Low-Carb'}),0.3335,0.169,0.057,0.17091454272863568,1.0113286551990277,1.0,0.0006384999999999932,1.0023092224231465,0.016806833287269007,0.12794612794612795,0.002303902200524273,0.2540963246187557
frozenset({'protein_g_cat=medium'}),frozenset({'diet_type=Vegan'}),0.3325,0.1725,0.058,0.17443609022556392,1.0112237114525444,1.0,0.0006437500000000054,1.0023451730418944,0.01662792199405929,0.12975391498881433,0.002339686073189039,0.25533398714176747
frozenset({'diet_type=Vegan'}),frozenset({'protein_g_cat=medium'}),0.1725,0.3325,0.058,0.33623188405797105,1.0112237114525444,1.0,0.0006437500000000054,1.005622270742358,0.013412855505781964,0.12975391498881433,0.005590837540031514,0.25533398714176747
frozenset({'cholesterol_mg_cat=high'}),frozenset({'cooking_method=Boiled'}),0.33,0.153,0.051,0.15454545454545454,1.0101010101010102,1.0,0.0005099999999999966,1.0018279569892472,0.01492537313432826,0.11805555555555555,0.0018246216593324018,0.24393939393939393
frozenset({'cooking_method=Boiled'}),frozenset({'cholesterol_mg_cat=high'}),0.153,0.33,0.051,0.3333333333333333,1.01010101010101,1.0,0.0005099999999999966,1.0049999999999997,0.011806375442739,0.11805555555555555,0.004975124378109402,0.24393939393939393
frozenset({'sodium_mg_cat=medium'}),frozenset({'cholesterol_mg_cat=medium'}),0.3325,0.335,0.1125,0.3383458646616541,1.0099876557064302,1.0,0.0011124999999999885,1.0050568181818182,0.014814814814814661,0.20270270270270274,0.005031375431058791,0.3370833800920211
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'sodium_mg_cat=medium'}),0.335,0.3325,0.1125,0.33582089552238803,1.00998765570643,1.0,0.0011124999999999885,1.005,0.014870509607351558,0.20270270270270274,0.0049751243781093815,0.3370833800920211
frozenset({'fat_g_cat=medium'}),frozenset({'carbs_g_cat=low'}),0.3335,0.334,0.1125,0.3373313343328336,1.0099740548887233,1.0,0.001110999999999987,1.0050271493212668,0.014817037592731343,0.20270270270270274,0.00500200350275309,0.3370788408191114
frozenset({'carbs_g_cat=low'}),frozenset({'fat_g_cat=medium'}),0.334,0.3335,0.1125,0.3368263473053892,1.009974054888723,1.0,0.001110999999999987,1.0050158013544017,0.014828161494827989,0.20270270270270274,0.00499076865024631,0.3370788408191114
frozenset({'sodium_mg_cat=low'}),frozenset({'meal_type=Breakfast'}),0.334,0.252,0.085,0.25449101796407186,1.00988499192092,1.0,0.0008319999999999994,1.0033413654618473,0.014697049991167627,0.16966067864271456,0.0033302379198821685,0.2958963026328296
frozenset({'meal_type=Breakfast'}),frozenset({'sodium_mg_cat=low'}),0.252,0.334,0.085,0.3373015873015873,1.00988499192092,1.0,0.0008319999999999994,1.0049820359281436,0.0130858760616546,0.16966067864271456,0.00495733829067163,0.2958963026328296
frozenset({'calories_cat=low'}),frozenset({'cooking_method=Boiled'}),0.3335,0.153,0.0515,0.15442278860569714,1.009299271932661,1.0,0.00047449999999999576,1.001682624113475,0.01382384431059209,0.11839080459770113,0.0016797976454511682,0.2455120478976198
frozenset({'cooking_method=Boiled'}),frozenset({'calories_cat=low'}),0.153,0.3335,0.0515,0.33660130718954245,1.009299271932661,1.0,0.00047449999999999576,1.0046748768472904,0.010877912907921637,0.11839080459770113,0.004653124065329985,0.2455120478976198
frozenset({'fat_g_cat=medium'}),frozenset({'cooking_method=Boiled'}),0.3335,0.153,0.0515,0.15442278860569714,1.009299271932661,1.0,0.00047449999999999576,1.001682624113475,0.01382384431059209,0.11839080459770113,0.0016797976454511682,0.2455120478976198
frozenset({'cooking_method=Boiled'}),frozenset({'fat_g_cat=medium'}),0.153,0.3335,0.0515,0.33660130718954245,1.009299271932661,1.0,0.00047449999999999576,1.0046748768472904,0.010877912907921637,0.11839080459770113,0.004653124065329985,0.2455120478976198
frozenset({'fiber_g_cat=high'}),frozenset({'diet_type=Vegetarian'}),0.3335,0.162,0.0545,0.1634182908545727,1.00875488181835,1.0,0.00047299999999999426,1.001695340501792,0.01302160402485927,0.12358276643990929,0.001692471186840939,0.24991902197049623
frozenset({'diet_type=Vegetarian'}),frozenset({'fiber_g_cat=high'}),0.162,0.3335,0.0545,0.33641975308641975,1.00875488181835,1.0,0.00047299999999999426,1.0044,0.01035668148277888,0.12358276643990929,0.004380724810832302,0.24991902197049623
frozenset({'calories_cat=medium'}),frozenset({'fiber_g_cat=medium'}),0.3335,0.3285,0.1105,0.3313343328335832,1.008628106038305,1.0,0.0009452499999999947,1.004238789237668,0.012834656627957823,0.20036264732547598,0.004220897741747129,0.33385590309867896
frozenset({'fiber_g_cat=medium'}),frozenset({'calories_cat=medium'}),0.3285,0.3335,0.1105,0.3363774733637747,1.0086281060383049,1.0,0.0009452499999999947,1.0043360091743119,0.01273908956445851,0.20036264732547598,0.004317289368004046,0.33385590309867896
frozenset({'carbs_g_cat=medium'}),frozenset({'sodium_mg_cat=low'}),0.3325,0.334,0.112,0.3368421052631579,1.0085092971950835,1.0,0.0009449999999999875,1.004285714285714,0.012640449438202082,0.20198376916140665,0.0042674253200568595,0.33608572329026154
frozenset({'sodium_mg_cat=low'}),frozenset({'carbs_g_cat=medium'}),0.334,0.3325,0.112,0.33532934131736525,1.0085092971950833,1.0,0.0009449999999999875,1.0042567567567566,0.012668918918918753,0.20198376916140665,0.004238713584067761,0.33608572329026154
frozenset({'protein_g_cat=high'}),frozenset({'sugar_g_cat=low'}),0.333,0.335,0.1125,0.33783783783783783,1.008471157724889,1.0,0.0009449999999999875,1.0042857142857142,0.01259370314842562,0.20252025202520252,0.004267425320056855,0.33682936668011293
frozenset({'sugar_g_cat=low'}),frozenset({'protein_g_cat=high'}),0.335,0.333,0.1125,0.33582089552238803,1.0084711577248888,1.0,0.0009449999999999875,1.004247191011236,0.012631578947368254,0.20252025202520252,0.004229228669247393,0.33682936668011293
frozenset({'sodium_mg_cat=low'}),frozenset({'diet_type=Vegetarian'}),0.334,0.162,0.0545,0.16317365269461076,1.0072447697198195,1.0,0.0003919999999999965,1.0014025044722719,0.010799790616304284,0.12344280860702152,0.0014005402083660562,0.24979670289051525
frozenset({'diet_type=Vegetarian'}),frozenset({'sodium_mg_cat=low'}),0.162,0.334,0.0545,0.33641975308641975,1.0072447697198195,1.0,0.0003919999999999965,1.0036465116279067,0.008583127148518678,0.12344280860702152,0.0036332628925221165,0.24979670289051525
